orgId;orgName;paymentIdentificationinstrId;settlementInfomethod;settlementInfoamount;paymentOrgIdentificationPAYMENT_CODE;paymentOrgIdentificationCUSTOMER_NAME;paymentOrgIdentificationREASON;paymentOrgIdentificationREASON_CODE;paymentOrgIdentificationAUX_REF_NO_1;paymentOrgIdentificationDEBTOR_TAX_ID;paymentOrgIdentificationAUX_PAYMENT_CODE;paymentOrgIdentificationDEBTOR_NAME;paymentOrgIdentificationEXPIRATION_DATE;paymentOrgIdentificationAUX2_PAYMENT_CODE
47ff5750-0ba4-4b0d-9e70-a0e9a849787d;STATER A KATSAROS KAI SIA OE;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
c63a1af8-ed44-4c8f-8617-d9d0a1ef8cc6;SuperVoice;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
ccc7e7ff-abfd-4b1e-9adc-7f96529b686b;SUPPORT AGENTS Α.Ε.;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
54af703c-a98a-4e91-a4db-1b9a26ba3ebf;TAILOR ΕΠΕ;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
d203cd3a-a0f4-44f9-8e66-9d7182ae2d58;TCS COURIER;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
41125709-55d6-42f6-8255-53fc07f11fda;TECHNOCLEAN HOMESERVICE;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
54b591eb-3ae6-4184-9b9b-10449fc20368;TELLAS;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;00000000112233445566;;;;;;;;;
cd602c22-4782-48d7-834f-7582d18556af;tesa tape Α.Ε.;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
1e518a66-0fea-4106-9a9f-92bfb9e40b07;test4u.eu;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
446be6c9-b1ca-4a90-aeaa-88b4a8b0ddb0;TOP.HOST;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
3cba25c1-e461-4a24-986b-c944f2264c52;TOPTELEPHONY TELECOM;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
7ca824cf-8b67-42a8-9ab8-63503fee7356;TORA DIRECT;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;00000000112233445566;;;;;;;;;
6eea2d45-13e3-4459-a0e6-7a6c2ed24cd1;TORA WALLET;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;00000000112233445566;;;;;;;;;
17146582-83cd-430b-9f5d-5d26f577b352;TORA WALLET - GROUP PAYMENT;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
840ec99b-c2d1-40e9-b65b-65c464f19fd9;TOTALCARE.GR;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
757d11aa-fd75-4c51-a444-643cf2bfb2a0;TUPPERWARE HELLAS SA;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
ad45a4cd-a6f2-41a7-9b3e-9c07d2c67fa7;TUV ΕΛΛΑΣ Α.Ε.;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
dba1b2d5-3cfd-41ec-bb1f-7f1513bb3e09;U AND M HELLAS;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
e5a2d658-4471-4f2d-8c2f-01e58751fd83;UNICEF 16948002064	;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXT;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLETEXT;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLETEXT;;;;;;;
b2f8d18c-b810-47f8-a3ec-03aeed2e7cc5;UNICEF 16948002148	;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXT;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLETEXT;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLETEXT;;;;;;;
36a2bb6d-5195-4b91-b954-7879073b36ae;UNICEF 16948002304	;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXT;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLETEXT;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLETEXT;;;;;;;
bfab6c4d-61cb-40e9-b69f-282c45c7bf70;UNIDOMUS ΜΟΝ. ΙΚΕ;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
0dda50a4-44f0-4049-a792-bef81c5f1655;UNIMAC;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
f1097430-6495-4770-bc1f-46633bd9c2a7;UP HELLAS;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
0acfc1fe-8060-4240-adde-1e4e45c72c1c;VARIO A.E.;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
e1d3a055-d388-463f-a67b-51f1ff6977dc;VICTORY ΑΣΦΑΛΙΣΤΙΚΟΙ ΠΡΑΚΤΟΡΕΣ;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
6992b8b0-1f5c-4021-9795-84ba8a40c768;VIVA WALLET;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;00000000112233445566;;;;;;;;;
f9503aba-ffc9-4626-a06b-afe8bb9ca0a4;VIVODI;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;00000000112233445566;;;;;;;;;
fefba492-6411-4bf3-b05f-076719e36869;Vodafone (πρώην πελάτης Cyta);SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXT;;;;;;;;;
1142d29f-ecdc-462c-9222-b79161cf106f;VODAFONE ΚΙΝΗΤΗ/ΣΤΑΘΕΡΗ;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXT;SAMPLETEXTSAMPLETEXTSAMPLETEXT;;;;;;;;
4237ce9b-876c-4baa-9aea-948924af6ee3;VOESTALPINE BOHLER WELDING ΕΛΛΑΣ;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
b07b1d82-ceac-4cfd-8189-fda4a286c09f;VOLKSWAGEN BANK;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;00000000112233445566;;;;;;;;;
985646f9-ae6c-4613-bb46-bd9bdd2245a7;VOLKSWAGEN BANK - INSURANCE;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
ed104544-1234-4843-9b96-6ae84d4533ef;VOLTERRA A.E-ΕΠΙΧΕΙΡΗΣΕΙΣ;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
4bf77d0e-7602-4873-8090-29908b312da5;VOLTERRA A.E-ΙΔΙΩΤΕΣ;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
d080f05d-bcc2-481e-8d05-1d8247e161e7;Volterra Επιχειρ.- Φυσικό Αέριο;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
0ff998ac-651e-4fa5-82e2-427d9cba33f6;Volterra Ιδιώτες - Φυσικό Αέριο;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
83205d68-cf97-4661-8c38-09e6d7d66d63;VOLTON ΕΠΙΧΕΙΡΗΣΕΙΣ;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;00000000112233445566;;;;;;;;;
ca6544f2-00f8-49c7-8d76-243ffce65ace;VOLTON ΙΔΙΩΤΕΣ;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;00000000112233445566;;;;;;;;;
62895eaf-36e1-411a-b03d-34ae595b7905;VOLTON ΦΥΣΙΚΟ ΑΕΡΙΟ;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
527e2a4d-d198-4ef1-b3c5-8068ebf0de75;VW FINANCIAL SERVICES - LEASING;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
96841ce0-31f5-4638-8e51-66b176f59331;WATT AND VOLT AE Φυσικό Αέριο;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
f39324d0-deae-4577-a30b-c4ddeac8f994;WATT AND VOLT ΑΕ Επιχ. - Ρεύμα;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXT;;;;;;;;;
4ccb4695-a492-4e14-818c-31abc6f6f132;WATT AND VOLT ΑΕ Ιδιώτες - Ρεύμα;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXT;;;;;;;;;
55dc7734-cf9f-4f65-b27d-27b99b75bd32;WE ENERGY - ΕΠΙΧΕΙΡΗΣΕΙΣ;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
a88b95e5-bb6b-4423-817d-a341ad75c49c;WE ENERGY – ΙΔΙΩΤΕΣ;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
71c3771e-cc4b-4bb8-a579-dc5f0e658c98;WEB-ARTDESIGN.GR;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
0690a360-887a-4db0-a019-f61b557b356f;WELLA HELLAS;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;00000000112233445566;;;;;;;;;
5268f6a4-f49d-4d2b-87ff-06e3e760c9fc;WEST BROADBAND;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
560a6e26-5b45-47bf-b66c-5d2710b3c454;WESTERN UNION - WORLDBRIDGE;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;00000000112233445566;;;;;;;;;
0aee4a1b-8b4d-42af-bfa0-aacd35325eed;WIND HELLAS TELECOMMUNICATIONS;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;SAMPLETEXTSAMPLETEXTSAMPLETEXT;;;;;;;;
c729c736-7d0a-4f73-b191-deb74c0deb8e;WORLDBRIDGE ASSOCIATES;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
68a37e0f-87d8-4590-b1e4-0bc6a8ab6b66;WURTH HELLAS SA;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
29819e82-cff6-46bc-899e-85a7047f9b5b;YAVA FITNESS CENTERS;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
f52457d3-f365-4ae5-8817-37cf87459418;YELLOW BROKERS;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
a36d88cc-b836-49f7-b1e2-88a36f1c8b69;YOU.GR;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;00000000112233445566;;;;;;;;;
450ae236-9225-430d-8774-5d1c0362828c;ZIC ZAC;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
b19c9c18-c03c-4397-958b-95b8420e34c4;Α ΛΙΑΝΟΣ Α.Ε.;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
4e4a09cd-db93-4e59-9dc8-c02d0428b7ab;Α.Ε.Π.Ι Α.Ε.;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;00000000112233445566;;;;;;;;;
63ae7011-7a6b-4550-809b-21d2fc813070;Α.Κ.Ε.Π;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;00000000112233445566;;;;;;;;;
ca2819d1-2abe-4f55-ae90-fc7a9439bcee;Α/Κ GMM WORLD BALANCE FUND;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;000112233445566;SAMPLETEXT;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLETEXT;;;;;;;;
b351e315-b69d-4043-9d38-ffd6b451976c;Α/Κ METLIFE FUND OF FUNDS ΕΥΡΩΠΑΙΚΟ ΜΕΤΟΧΙΚΟ;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXT;SAMPLETEXTSAMPLETEXTSAMPLETEXT;;;;;;;;
556b574c-c3e8-4bf4-9cfd-ab5ca24f1424;Α/Κ METLIFE FUND OF FUNDS ΜΕΤΟΧΙΚΟ ΕΜΠΟΡΕΥΜΑΤΙΚΩΝ ΑΞΙΩΝ;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;000112233445566;SAMPLETEXT;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLETEXT;;;;;;;;
4a05ef0c-01ff-4e35-b527-a7f8971e47df;Α/Κ METLIFE ΕΛΛΗΝΙΚΟ ΜΕΤΟΧΙΚΟ ΜΕΣΣΑΙΑΣ & ΜΙΚΡΗΣ ΚΕΦΑΛΑΙΟΠΟΙΗΣΗΣ;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXT;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLETEXT;;;;;;;;
1bbc7da4-2f2e-46ef-a603-13938c530a56;Α/Κ METLIFE ΕΛΛΗΝΙΚΩΝ ΟΜΟΛΟΓΩΝ;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXT;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLETEXT;;;;;;;;
9985173d-b72a-49d0-94b2-22e76fd3f9c2;Α/Κ METLIFE ΕΥΡΩΠΑΙΚΟ ΔΙΑΧΕΙΡΙΣΗΣ ΔΙΑΘΕΣΙΜΩΝ;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXT;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLETEXT;;;;;;;;
8a8c59a4-ce43-4424-bba5-367fd61a70ac;Α/Κ METLIFE ΕΥΡΩΠΑΙΚΟ ΜΙΚΤΟ;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXT;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLETEXT;;;;;;;;
c133cff6-e8e3-4780-b30b-a00a3e782dae;Α/Κ METLIFE ΕΥΡΩΠΑΙΚΩΝ ΕΤΑΙΡΙΚΩΝ ΟΜΟΛΟΓΩΝ;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXT;SAMPLETEXTSAMPLETEXTSAMPLETEXT;;;;;;;;
1323d26c-479f-42ba-8fed-d48dcbedb5b4;Α/Κ METLIFE ΕΥΡΩΠΑΙΚΩΝ ΚΡΑΤΙΚΩΝ ΟΜΟΛΟΓΩΝ;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXT;SAMPLETEXTSAMPLETEXTSAMPLETEXT;;;;;;;;
f2d9eecd-49b2-41f7-8374-2988ad901760;Α/Κ METLIFE ΜΕΤΟΧΙΚΟ ΑΝΑΔΥΟΜΕΝΩΝ ΑΓΟΡΩΝ BRIC;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXT;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLETEXT;;;;;;;;
95792422-f830-4d5f-a6ae-e9b14b0899a9;Α/Κ METLIFE ΜΕΤΟΧΙΚΟ ΔΕΙΚΤΗ ΥΨΗΛΗΣ ΚΕΦΑΛΑΙΟΠΟΙΗΣΗΣ Χ.Α.;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXT;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLETEXT;;;;;;;;
16c796fa-c1e5-4b0a-9464-5ad8fd20337f;Α/Κ METLIFE ΜΕΤΟΧΙΚΟ ΔΙΕΘΝΩΝ ΑΝΕΠΤΥΓΜΕΝΩΝ ΑΓΟΡΩΝ;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXT;SAMPLETEXTSAMPLETEXTSAMPLETEXT;;;;;;;;
80853ead-6d7c-4983-a4e3-d5ebe0a6c758;Α/Κ METLIFE ΟΜΟΛΟΓΩΝ US ΔΟΛΛΑΡΙΑΚΟ;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXT;SAMPLETEXTSAMPLETEXTSAMPLETEXT;;;;;;;;
84c56b13-e4d1-42fa-b3f1-04190c560816;ΑΒ ΒΑΣΙΛΟΠΟΥΛΟΣ/ΕΝΑ CC;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
d38323f5-af7e-4d42-be2a-37017233e658;ΑΓΓΕΛΙΟΣ. ΠΕΡ. (ΤΣΠΕΑΘ ΕΤΑΠ ΜΜΕ);SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXT;;SAMPLETEXTSAMPLETEXTSAMPLETEXT;SAMPL;;;;;;
20adeb4a-4241-40ad-9481-4f19e78e5064;ΑΓΓΕΛΙΟΣ. ΡΑΔ. (ΤΣΠΕΑΘ ΕΤΑΠ ΜΜΕ);SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXT;;SAMPLETEXTSAMPLETEXTSAMPLETEXT;SAMPL;;;;;;
55c6f8f4-3569-415f-9301-29fe78837044;ΑΓΓΕΛΙΟΣ.ΤΗΛ.(ΤΣΠΕΑΘ ΕΤΑΠ ΜΜΕ);SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXT;;SAMPLETEXTSAMPLETEXTSAMPLETEXT;SAMPL;;;;;;
3c284c5f-7a0f-4484-b31d-da5f504637f8;ΑΓΓΕΛΙΟΣΗΜΟ ΔΙΑΦ.ΕΦΗΜ.(ΕΔΟΕΑΠ);SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;000112233445566;SAMPLETEXT;SAMPLETEXTSAMPLETEXTSAMPLETEXT;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPL;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPL;SAMPLETEXT;;;;;
ecf5e7e6-8ffa-4735-ad8b-a4085cb32bf4;ΑΔΜΗΕ ΑΕ;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
a0c641de-9f1a-416c-89f4-63d555e75520;ΑΕΜΥ ΑΕ/ΓΝ ΘΗΡΑΣ (Ν.4368/66);SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
7f547835-f5ad-4faa-a73b-b2d4efd3b7f7;ΑΘΑΝΑΣΙΟΣ ΚΑΡΑΜΠΑΣΗΣ ΚΑΙ ΣΙΑ ΕΕ;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;00000000112233445566;;;;;;;;;
0a7101cd-bf4f-47a7-8472-3639fda1e131;ΑΙΓΑΙΟΝ ΗΛΕΚΤΡΟΝΙΚΗ Α.Ε.;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
04f6b36a-dea8-43f0-92f2-4a0d70e2712d;ΑΚΕ PIERCE COLLEGE	;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXT;SAMPLETEXTSAMPLETEXTSAMPLETEXT;;;;;;;;
b5590076-d021-4de9-8558-64725f94d4ee;ΑΚΕ-DEREE COLLEGE / ALBA;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;000112233445566;SAMPLETEXT;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLETEXT;;;;;;;;
e247ab8b-d0c8-4f29-abe6-832644cd7b8b;ΑΚΜΗ SERVICE;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
75432433-0080-4d65-a9c0-82b934888e60;ΑΛΕΞ ΚΟΙΝΟΧΡΗΣΤΑ;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
96940fcc-7663-4e16-b573-ff1acaab8b5f;ΑΜΕΡΙΚΑΝΙΚΗ ΓΕΩΡΓΙΚΗ ΣΧΟΛΗ;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
a372f29e-f911-4408-8907-a65920b19a28;ΑΝΕΛΙΞΗ Δ.ΒΕΛΟΥ ΒΟΧΑΣ ΝΠΔΔ;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
21341c9c-d4f8-4ec9-bc9a-9eba0e5da2b4;ΑΠΟΛΛΩΝ Α.Ε.;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
4c73a610-d609-4aa5-a9d8-987deca9eb6e;ΑΡΓΩ ΕΛΛΑΣ;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
6a3678e2-5192-42e1-98a4-01a2c000254c;ΑΡΙΣΤΟΔΙΚΟΣ ΔΗΜΟΥ ΣΑΡΩΝΙΚΟΥ;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
9b6867cd-ab3b-453d-b437-b1f27bd9cacf;ΑΡΣΑΚΕΙΟ-ΦΙΛΕΚΠΑΙΔΕΥΤΙΚΗ ΕΤ.;SAMPLETEXTSAMPLETEXTSAMPLETEXTSAMPLE;SAMPLETEXT;112233445566.00;SAMPLETEXTSAMPLETEXTSAMPL;;;;;;;;;
